category,place_id,place_name,comment_id,comment_user_id,comment_content,comment_point,comment_date,row_id
FD6,18590900,텟판타마고,11015524,265463930,"일본 음식이 먹어보고 싶어서 왔어요.
'일본 음식이 어떻다~' 들어오던 맛이었습니다.
술집이라 간은 센 편이예요.
맛있게 잘 먹었습니다!",4,2024.09.16.,18590900_2
FD6,18590900,텟판타마고,10970618,256509914,"홍대에서 오코노미야키 야키소바가 먹고싶을땐 여기...
가격, 맛, 친절, 분위기 모두 적당합니다.
실패나 후회는 안하는 곳. 방문 추천.",4,2024.09.10.,18590900_3
FD6,1890298945,스시노칸도 홍대점,10650537,1729733846,"살다살다 초밥에 치즈가루 뿌려주는 곳은 또 처음..
레시피를 전격 수정해야 할 것 같습니다
무슨 초밥마다 이상한 소스에 가루를 듬뿍 뿌려놓고 이런 기괴한 건 처음 봅니다
소스 빼고 요청하니 레시피대로만 가능하다고 해서 그냥 안 먹었습니다

한우군함이라그래서 시켰더니 다진양념고기 저렇게 올려줍니다

가라아게인 줄 알고 잘못 집어서 그냥 먹었는데 사세버팔로스틱 1조각에 2,200원이라 ..

샤리 네타 분리되어서 뒹굴고 있는 접시들도 셀 수 없이 많고

살집있는 여자분 매우 매우 불친절합니다

레일에 접시놓다가 잘 안 놓아지니 아 시X
잘못 들은 줄 알았네요

손님이 뭐 물어봐도 뚱한 표정으로 답하고 휙 고개돌리고 가버리고
데워달라 요청하니 대꾸도 안 하고 홀 직원에게 말하고

단발머리 살집있는 여자 직원분은 주방 업무를 보시든, 교육을 제대로 다시 받으셔야 할 듯 합니다

가성비 식당에 최상의 서비스를 기대하며 간 건 아니지만 너무 불친절해 입맛이 떨어질 정도였습니다
손님 바로 옆에서 욕을 하질 않나 계속 틱틱대듯이 응대하는데 진짜.. 겨우 참았네요

한접시에 2,200원
가성비로 먹자 생각했으나
2,200원 말도 안 됩니다
서비스는 말로 할 것도 없이 최악이고
맛, 퀄리티는 1,200원 정도면 그래도 괜찮을 것 같네요

홀 직원 분들은 어린 분들 같았으나 오히려 그 분들이 훨씬 친절했네요

맛도
퀄리티도
직원 태도도
모두 최악이었습니다

홍대라 외국인들도 많이 갈 것 같은데..
외국인들이 한국 초밥이 이렇구나 생각할까 겁납니다",1,2024.07.29.,1890298945_1
FD6,1890298945,스시노칸도 홍대점,10296496,1138739534,"리뷰이벤트 해서 네이버 리뷰는 다 호평 일색 이던데 직접 가보니까 초밥 종류도 몇종류만 레일 위에서 돌고 있고 없는건 직원분 불러서 주문해야하는데 번거롭기도 할뿐더러 직원분도 귀찮아하는 느낌이여서 부르기도 민망했습니다
스시노칸도 다른지점 방문했을때는 빨간 접시는 데워주는거라서 요청해 달라고 했는데 여기는 요청 드려도 만든지 오~래된 식어빠진거 주시더라구요ㅠ 클레임 거는 성격이 못되어서 그냥 먹긴 했습니다 재방문은 안할거 같습니다",1,2024.06.07.,1890298945_2
FD6,1890298945,스시노칸도 홍대점,10277963,1481373014,맛은 있어요 근데 알바분한분은 친절한데 다른 한분이 불친절해서 다시 가고싶진 않아요,2,2024.06.05.,1890298945_3
FD6,1164776141,로타리치킨,10172267,1404912142,"순살치킨 딱딱합니다.

간장마요 시켰는데 타코야끼의 그맛 안납니다. 물립니다.

물이 천원입니다.",1,2024.05.21.,1164776141_1
FD6,1164776141,로타리치킨,9415521,2215715164,"남자 둘이 배부르게 먹고도 이 가격이라니..
닭다리가 내 주먹만하다.
 고기가 부드럽고 육즙이 좔좔
가게는 조용한 편.

나랑 같이 갔던 사람들 다들 만족.

혼자만 알고 싶은 집.",5,2024.01.26.,1164776141_2
FD6,1164776141,로타리치킨,9127484,1746713248,"배달 주문했는데, 문제가 생겨서 전화를 드렸는데 그런 응대는 처음 받아봅니다.. 너무 어이없고 당황스러워서, 카카오에서 리뷰도 처음 써봅니다. 사장님인지 그냥 직원이신지 모르겠지만, 아주머니. 그런 식으로 손님 응대하지마세요; 없는 말 지어내시지도 마시고요.",1,2023.12.12.,1164776141_3
FD6,214677675,크라우드,10805071,527125987,분위기도 좋고 시원하고 노래도 쌈뽕하고 직원분도 친절하시고 안주도 맛있고 칵테일도 맛있고 최고였습니다!!,5,2024.08.18.,214677675_1
FD6,214677675,크라우드,10281089,1032356217,칵테일 너무 맛있고 분위기랑 노래도 좋아요! 무엇보다 흡연구역 있어서 짱..🫶,5,2024.06.05.,214677675_2
FD6,214677675,크라우드,10237941,2047975918,최고에요...  최고,5,2024.06.01.,214677675_3
FD6,80384759,디테라스,7822,508070426,"I ate at this restaurant earlier this week and about and hour and a half later I started to feel sick. My heart was racing, stomach queasy, and slightly nauseous. I took a nap to try and shake it off, but when I woke up 3 hours later I felt the exact same. My friend who had a seafood soup also felt very sick, but my friend who had a dish with no seafood feels completely fine. I had a rice dish with various seafood (shrimp, mussels), so it's clear that the seafood at this restaurant is the problem. 

This restaurant was so cute and had good food options in a good location in hongdae. I was excited to have discovered a new good Thai place, but now I don't plan on going back. I hope that this restaurant can improve its food quality because it was very good in other ways. But as of September 2017, I suggest staying away.

오늘 이 식당에 갔고 1시간 후에 몸이 아프기 시작했어요. 가슴하고 배가 아팠어요. 낮잠을 했는데 3시간 후에 아직 몸이 아파요. 해물을 먹는 친구도 배가 많이 아픈데, 제 해물을 안 먹는 친구는 괜찮아요. 저는 밥랑 새우랑 늪말조개를 먹었어요. 이 식당의 해물은 맛있는데, 상했어요!",1,2017.09.24.,80384759_1
FD6,80384759,디테라스,685154,1086781973,홍대치곤 가격이 다른곳과 비슷. 음식은 나쁘진 않음,3,2017.09.10.,80384759_2
FD6,851907407,1004,10138381,1123305631,밤사 없어지더니 천사 생겼네 ㅋㅋㅋ 가게 이름부터 레트로네 ㅋㅋㅋ 형누나들 옛날추억에 엉덩이 흔드는거 개웃기네,5,2024.05.16.,851907407_1
FD6,851907407,1004,8725294,2392982281,"This is my new favourite bar in Hongdae! The fun music and mysterious sign caught our attention. I'm so glad we decided to check it out! The drinks are delicious, the atmosphere is so fun, the music is awesome, the snacks are tasty, and the owner is so friendly! We had a lovely time chatting with the owner and listening to some good music. The owner made us feel incredibly welcome, and pays attention to every little detail. I'm so sad it's our last night in Seoul and we have to wait until our next visit to come back here. I highly recommend this place, you'll have a blast!",5,2023.10.08.,851907407_2
FD6,851907407,1004,8132146,303470674,정말 신나게 놀다왔어요!!!사장님이 서비스도 많이주시고 최고!!!,5,2023.07.22.,851907407_3
FD6,106690676,열정정육식당,11002190,3341238291,,5,2024.09.14.,106690676_1
FD6,106690676,열정정육식당,10934841,1121681048,볶음밥 드세요 그냥 개미쳤음,5,2024.09.05.,106690676_2
FD6,106690676,열정정육식당,10583165,775096727,"웨이팅 쩔기 전에 미리 오세요
ㄹㅇ 저평가된듯

아 개맛있었다",5,2024.07.19.,106690676_3
FD6,1643019502,MP PUB,10677994,773138025,"우연히 찾은 보석같은 집
마시면서 다짐함 여긴 또 와야한다
누군가 칵테일을 먹는다면 알려줘야한다
분위기 너무 좋고 노래도 너무 좋음
칵테일은 종류 다양하고 맛있음 술 팍팍 넣은 느낌
기본안주 3종 나오는데 다 맛있고 심지어 알아서 리필해주시고 다른 종류로 바꿔주심
 바나나칩을 주다니 넘 멋져요 반했어
나쵸를 시켰는데 만원에 이 퀄리티? 양 많고 녹인 진한 치즈소스에 감동먹음 골목에 숨어있어서 남들 잘 모르는데 진짜 조만간 사람 많아질듯
카톡으로 노래 신청도 가능함 but 이미 노래가 좋아서 그냥 믿고 들음",5,2024.08.01.,1643019502_1
FD6,863619266,팁시래빗츠,6887245,1206104627,학교 다닐 때 자주 갔었어요! 항상 친절하게 대해주시던 사장님ㅎㅎ 블랙잭도 재밌게 진행해주셨더랬죠. 지난 시절이 그리워부러~...,5,2023.01.21.,863619266_1
FD6,1706769838,가로수포차,10156535,1279420140,"로제파스타+치킨이 매콤하면서 맛있고요 
이 곳 플레이리스트가 아주 맘에 들었어요
사장님이랑 저랑 음악취향이 똑같으신듯👍",5,2024.05.19.,1706769838_1
FD6,1706769838,가로수포차,9140560,1669407310,"친구들하고 삼삼하게 갈만한 포차
분위기는 나쁘지 않고 가격 대비 퀄리티가 좋은 술집",5,2023.12.14.,1706769838_2
FD6,1706769838,가로수포차,9118144,1758026287,로제파스타가 개인적으로 맛있었다. 마늘 항정살은 고기양이 너무 적었고 전골도 무난하게 맛있었음. 사람 북적북적한 홍대 술집 치고 안주퀄도 괜찮고 너무 시끄럽지고 않았음.,3,2023.12.11.,1706769838_3
FD6,26858884,문숙이미나리식당 본점,10516666,2287655027,,5,2024.07.09.,26858884_1
FD6,26858884,문숙이미나리식당 본점,10342018,1743284958,맛은 있는데요.. 매장에 날파리+나방파리가 진짜 너무 많아요.... 그냥 주변에 날라다니는걸 넘어서서 제 밥에 앉음......... ,2,2024.06.13.,26858884_2
FD6,26858884,문숙이미나리식당 본점,10102731,2673262766,The food is very delicious. 💯,5,2024.05.11.,26858884_3
FD6,644614560,또보겠지떡볶이 해피토스점,11068369,475915444,"찾아갈 정도는 아닌듯 싶고. 단맛 좋아하면 추천. 
개인적인 입맛엔 너무 달다고 느껴짐. 튀김이 없다는게 아쉬움. 김말이 마려워.",3,2024.09.23.,644614560_1
FD6,644614560,또보겠지떡볶이 해피토스점,10595736,488697957,"오랜만에 갔는데 여전히 맛있네요!
떡볶이는 요즘 차돌 넣고 이러는 것보다 기본을 지키는 맛이라 보통이에요~ 하지만 감자튀김과 볶음밥은 지인짜 맛있음!!",3,2024.07.21.,644614560_2
FD6,644614560,또보겠지떡볶이 해피토스점,10482013,2057360154,,4,2024.07.04.,644614560_3
FD6,1080680375,핵밥 홍대점,11010155,1647217029,"진짜 JONNA맛있음
바베큐 뭐시기 덮밥 세트로 시켰는데
와사비 빼고 싹싹 긁어먹음
살면서 음식이 이렇게 맛있을 수 있는거였구나를 깨닳음
도파민 폭발나는 맛이라 슴슴한거 좋아하시는분들은 안좋아할 수도 있을듯
대부분 좋아할 맛임
미친준내추천",5,2024.09.15.,1080680375_1
FD6,1080680375,핵밥 홍대점,10672495,1198759484,,1,2024.08.01.,1080680375_2
FD6,1080680375,핵밥 홍대점,10625584,1818129218,,5,2024.07.25.,1080680375_3
FD6,7965408,소고산제일루 본점,9808372,449067827,꿔바로우가맛있어요,5,2024.03.28.,7965408_1
FD6,7965408,소고산제일루 본점,9615501,1224966441,"먹었던 마라 중에 제일 쎄요 백탕 국물도 진하고.
만두랑 꿔바로우 맛있습니다
위생은 포기",4,2024.02.26.,7965408_2
FD6,7965408,소고산제일루 본점,9458717,409999847,"마라탕 맛있고 지삼선 맛있고 양꼬치 맛있고
저는 다 맛났어요. 
자주 시켜먹거나 가서 먹거나 하는데 좀 위생이 별로여도 맛있어서 갑니다아. ",4,2024.02.01.,7965408_3
FD6,1778399167,테라김밥,10842819,931299244,"Foreigner friendly, if you are vegetarian there are some options too :)",5,2024.08.23.,1778399167_1
FD6,1778399167,테라김밥,10516140,555977986,외국인들만 가득해서 음식 대충 만드는 느낌. 미식가 아닌데 심각하게 맛없음. (사진은 떡볶이 불은 것 촬영.),1,2024.07.09.,1778399167_2
FD6,1778399167,테라김밥,10365698,3220755529,포장해도 맛있어요! ,5,2024.06.17.,1778399167_3
FD6,1196487630,굽네 플레이타운,8574628,2850468289,진자 직원분들도 다 착하시고 너무 맛있어요 특히 치즈볼이랑 갈릭소스조합이 너무 맛있었어요 완전 추전!!,5,2023.09.17.,1196487630_1
FD6,1196487630,굽네 플레이타운,8285037,708950513,사진 인생샷 최고,5,2023.08.10.,1196487630_2
FD6,1196487630,굽네 플레이타운,8253669,2062031796,"상수역 가볼만한 곳으로 굽네 플레이타운은 시간을 보내면서 치킨과 피자를 즐기기에
좋은 곳이에요.

 가격도 굽네매장보다 저렴하고 굿즈도 구매하면서 친구와 시간을 보내기에 좋아 데이트하거나 친구들과 놀 곳을 찾을때 이 곳을 추천해요.

 키오스크로 주문한 메뉴는 나오는데까지 20분정도 걸리니 이 곳에서 음식을 드실분은
음식 나오는 시간 꼭 참고하세요!",4,2023.08.06.,1196487630_3
FD6,200630405,런라운지,10299869,983627172,대한민국 넘버원 렉스님 을 실물영접하고 ,5,2024.06.08.,200630405_1
FD6,200630405,런라운지,7616707,1083948000,,5,2023.05.12.,200630405_2
FD6,27387634,한판치킨 홍대점,379527,905979966,,3,2019.01.27.,27387634_1
FD6,27387634,한판치킨 홍대점,310458,775561248,양도많고 맛없음,1,2018.11.28.,27387634_2
FD6,27387634,한판치킨 홍대점,758319,385612950,,4,2017.11.19.,27387634_3
FD6,1952095677,홍대물장수,7571271,1239550241,,5,2023.05.07.,1952095677_1
FD6,938247255,우노 홍대점,8419220,1050185919,근처 간 김에.,3,2023.08.28.,938247255_1
FD6,938247255,우노 홍대점,5259395,477535990,"사오고 난뒤 바로 먹지못하고, 냉장고 하루 보관뒤 먹었는데도 진짜로 꼬끄와 필링이 부드럽고 맛있고 쫀득했어요!☆",5,2022.03.28.,938247255_2
FD6,938247255,우노 홍대점,5167994,1129380191,적당히 달달하고 느끼하지 않은 필링에 쫀득하고 담백한 꼬끄가 나를 사로잡았다. 손바닥 만한 크기도 아주 맘에 쏙 든다! 패키징이 고급스러운 느낌을 추구하는 듯한데 명함이 살짝 아쉽다. 하지만 마카롱 전문점답게 마카롱이 맛있으니 장땡,5,2022.03.09.,938247255_3
FD6,221669704,힙노타이즈,7788839,1064176146,홍대 아지트 같은 곳! 사장님이 힙하고 친절하세용,5,2023.06.03.,221669704_1
FD6,14839666,심양 홍대점,11065931,2767881250,"여자 셋이 갔는데 과도한 관심을 주셔서 조금 불편했어요
다른건 다 몰라도 계속 직접 양념 찍어서 먹여주시려는 행동은 안 하셨으면 좋겠어요",2,2024.09.23.,14839666_1
FD6,14839666,심양 홍대점,11063609,1224858803,서빙 너무 느림.. 숯이 양꼬치에 닿게 주ㅓ서 바꾸러 가서 계속 숯을 안주세용..... 한 5분째 숯 안나오는 중... ㅠ 숯 만들어오나..,3,2024.09.22.,14839666_2
FD6,14839666,심양 홍대점,11058282,900505634,,4,2024.09.22.,14839666_3
FD6,27387712,배스킨라빈스 홍대상상마당점,10802301,756779956,다 좋은데 테이블과 바닥이 끈적였어요..!,3,2024.08.17.,27387712_1
FD6,27387712,배스킨라빈스 홍대상상마당점,10773067,3367506630,,4,2024.08.14.,27387712_2
FD6,27387712,배스킨라빈스 홍대상상마당점,10746693,2489870590,"맛이야 배라맛이니 맛나지만, 일하시는 직원분이 좀 아쉬워 평점을 낮게 주었습니다.

사실 저에게는 친절히 대해주셨어요.
그런데 한 외국인 손님께서 숫자를 잘 못 알아들으시니까 거의 뭐 화내듯이 고래고래 주문번호를 외치는데..ㅠㅠ
같은 한국인으로써 부끄러웠습니다.

특히 홍대같은 외국인 관광객이 많은 상점은 더욱더 그들이 서비스에서 배척되지 않아야 한다고 생각해요",2,2024.08.11.,27387712_3
FD6,27270739,청년다방 서울홍대점,10979960,2328815543,,5,2024.09.11.,27270739_1
FD6,27270739,청년다방 서울홍대점,9367502,895825204,직원불친절에 뭐라는지도 모르겠고 주먹밥주문하니 위생장갑도 안주고 맛이 없는건아닌데 또 가긴 않을것같네요,1,2024.01.19.,27270739_2
FD6,27270739,청년다방 서울홍대점,9260558,2317547033,"열한시에 오픈이라 써있어서 열한시에 갔더니 열한시 반에 연다고 못 들어감
열한시 반에 다시 갔더니 열두시에 오픈이라고 말 바꿈
아깐 열한시 반이라던데요? 하니까 아직 오픈 준비가 안 됐다고 함
결국 포기하고 다른 데 감
가게 사정이 있는 것도 아니고 앉아서 핸드폰 하고 있더만 준비는 무슨 준비?
본인들 맘대로 할거면 오픈시간 왜 써놓나요?
급하게 근처에서 밥 먹어야 하는 날이었는데 30분 날림",1,2024.01.03.,27270739_3
FD6,165763232,옥탑방부엉이,6831827,1209261641,"미국에 거주하는 사람으로서 한국에 가게되면 시간 여유가 없어서 정말 좋은 곳들만 골라 방문하게 되는데 이곳은 음식, 분위기, 연주, 그리고 사장님의 친절함까지 더할 나위 없었습니다. 생각보다 찾기 쉬운 위치였고 주바리 권주성 쉐프와 콜라보 하는 기간이라 맛보았던 이태원탕과 스위스 감자전은 과연 그 명성이 이래서 생겼구나 실감할 수 있는 맛이었습니다.  제가 갔던 날은 J. Rabbit 과 옥상달빛을 연상케 하는 여성 듀오분의 공연이 있었는데 이 역시 정말 좋았습니다. 사운드나 무대 위치 및 구성도 마음에 들었네요. 다음 귀국에도 꼭 들리게 될 그런 곳이었습니다. 이곳 사장님이 뭐하셨던 분인지는 스포일러라 직접 물어보시기를 바라겠습니다. 저도 깜짝 놀랐습니다. 제 추억속에 남아있는 한분이셨거든요. 전혀 모르고 갔습니다. ^^",5,2023.01.11.,165763232_1
FD6,165763232,옥탑방부엉이,4746223,304451621,생맥이 클라우드인데 진짜 맛있어요. 갈 때마다 늘 좋은 기억을 갖고 옵니다.,5,2021.12.16.,165763232_2
FD6,165763232,옥탑방부엉이,2592188,487213262,감동의 공간,5,2020.10.29.,165763232_3
FD6,1911975019,탐라육해,10985634,3701162266,비주얼도 너무 좋은데 맛도 있어요! 카이센동이랑 솥밥이랑 다 맛있게 먹었어요!!다음에 재방문해서 다른 메뉴도 다 먹어보고 싶어요~~,5,2024.09.12.,1911975019_1
FD6,1911975019,탐라육해,10967801,1656031646,"토핑 추가해서 먹으니 너무 든든하게 잘먹었어요...!!
재방문인데 솥밥이나 해선물 땡기면 여기만 오게됩니다 ",5,2024.09.09.,1911975019_2
FD6,1911975019,탐라육해,10928049,1555297489,공무원들 찾는 찐맛집 방뮨......너무 좋아요......제 단골집 픽,5,2024.09.04.,1911975019_3
FD6,381173653,슈츄안꼬치훠궈 홍대본점,11033942,710978419,"리뷰를 쓰게 만들 정도로 별로입니다
기분이 너무 좋아서 돈내고 텐션 낮추고 싶은 날 가세요",1,2024.09.18.,381173653_1
FD6,381173653,슈츄안꼬치훠궈 홍대본점,10364443,2120258077,"중국 스타일 위생 관념
냉장고 안 셀프 재료들 사이에 &hellip; 대왕파리가 죽어있음",1,2024.08.08.,381173653_2
FD6,381173653,슈츄안꼬치훠궈 홍대본점,10608859,696148322,세트메뉴 가성비 좋음! 홍대 훠궈 맛집임,5,2024.07.23.,381173653_3
FD6,1081323755,훼미리포차 홍대점,6903999,522840374,술취해서 모를줄 알고 술 2병 추가로 덤태기 씌움 거르세요,1,2023.01.24.,1081323755_1
FD6,1081323755,훼미리포차 홍대점,4694253,1644599604,,3,2022.01.24.,1081323755_2
FD6,1081323755,훼미리포차 홍대점,1705242,579201720,,5,2020.04.06.,1081323755_3
FD6,1071026447,라스트춘선 홍대,10818467,1078067694,"직원분은 친절하나 음식에서 이물질이 나왔고 이에
대한 미처는 굉장히 미숙했음
사과가 먼저여야 하는데 결제 먼저 하는 모습이
인상 깊었다.",1,2024.08.19.,1071026447_1
FD6,1071026447,라스트춘선 홍대,10741872,1093361767,입장했을때 아이가 안된다고 설명을 안해줘서 쫒겨났네요.,1,2024.08.10.,1071026447_2
FD6,1071026447,라스트춘선 홍대,10452996,351388213,,5,2024.06.29.,1071026447_3
FD6,1065808778,미티,10632171,965606749,"리뷰 안쓰는 남자가 '아 여긴 리뷰 써줘야겠다' 라는 생각이 들 만한 곳.
맛 좋고 친절 1티어 ㅇㅇ",5,2024.07.26.,1065808778_1
FD6,1065808778,미티,10327275,2160796135,"진짜 나만 알고싶은 곳입니다 ㅠ 우연히 지나가다 들렸는데, 이렇게 감동적인 양식을 해외 살았을때 이후로 오랜만입니다. 고기도 파스타도 다 입에서 녹아요.",5,2024.06.11.,1065808778_2
FD6,1065808778,미티,10290884,1512211701,맛있고 분위기 좋고 친절하시고 기막힌 페어링까지! 술을 잘 못마셔도 칵테일의 맛에 눈을 뜨게 해주셨어요 ㅋㅋ 다음에 또 방문하겠습니다 🙂,5,2024.06.07.,1065808778_3
FD6,15579844,매드홀릭,10085555,324418689,"쓸데없이 입밴만 ㅈㄴ심함.
힙클보다 더 빡센 오션,메이드도 어느정도 평범하면 가드가 들어가주는데.....",1,2024.05.09.,15579844_1
FD6,15579844,매드홀릭,9153873,1008580988,The workers and visitors are all racists ,1,2023.12.17.,15579844_2
FD6,15579844,매드홀릭,8402982,2282298247,노래 좋아요. 만원에 무료 드링크랑 입장 좋네요. 화장실은 깨끗하지는 않아요..,5,2023.08.28.,15579844_3
FD6,1264584361,이태리양조장 홍대점,10035319,1597573629,마감시간에 방문해서 어쩌다 직원분들을 위한 페퍼로니 피자 얻어먹었는네 너무 듀른맛이라서 맥주를..엄청먹고있어요 사장님이랑 직원분들 쏘스윗 위치도 메뉴도 쏘스윗,5,2024.05.02.,1264584361_1
FD6,1264584361,이태리양조장 홍대점,9158666,1751387452,문이 잘 안닫혀서 추워요 ㅠ ,3,2023.12.17.,1264584361_2
FD6,1264584361,이태리양조장 홍대점,9046963,709766357,4차로 가서 기억이 흐릿한데 피자가 진짜 기가 멕힙니다. 피자맛만 뇌리에 꽂히고 아무 기억이 안나요,5,2023.11.28.,1264584361_3
FD6,18558149,북촌손만두 홍대로데오점,10086630,256399787,위생도 맛도 서비스도 그냥저냥입니다,2,2024.05.09.,18558149_1
FD6,18558149,북촌손만두 홍대로데오점,7687291,694626082,맛의 나락,2,2023.05.21.,18558149_2
FD6,18558149,북촌손만두 홍대로데오점,7579559,1226152994,짬뽕칼국수 먹으러 새벽에도 자전거 타고 가고 그랬었는데 어느날 너무너무 맹물맛의 칼국수 먹곤 안가게 됨... 처음 먹었던 그 짬뽕칼국수가 그리워요.,3,2023.05.08.,18558149_3
FD6,1930988526,김밥천국,10917444,1440840839,"정말루다가 김밥천국 이더굽쇼
새벽 5시30분 까지 영업이더굽쇼",5,2024.09.02.,1930988526_1
FD6,1930988526,김밥천국,10841776,1115418870,"돈까스+라면 세트 시켜가지고
라면 다먹은다음에
돈까스에 있는 밥 말아가지고 먹으면
걍 개든든 식사 뚝딱;;;
라면이 진짜 맛있음",5,2024.08.23.,1930988526_2
FD6,1930988526,김밥천국,10533152,1376830917,라면 세상에서 제일 맛있게 끓여주는 집,5,2024.07.12.,1930988526_3
FD6,1715324654,마트마타,10793132,2429034199,,5,2024.08.16.,1715324654_1
FD6,1715324654,마트마타,10301711,1318847423,,5,2024.06.08.,1715324654_2
FD6,1715324654,마트마타,8544301,1357419960,칵테일에 감성진 분위기에 안주도 괜찮구 좋아요 노래가 힙합이라 좋음,5,2024.04.16.,1715324654_3
FD6,1332055637,몽키탭하우스 홍대점,1469401,1265770259,"2차로꼭가는곳
강추!",5,2020.01.23.,1332055637_1
FD6,16997301,셀리의기타,8879477,1379597303,,5,2023.11.01.,16997301_1
FD6,16997301,셀리의기타,6190372,2231290481,분위기도 좋고 사장님이 너무 좋으십니다. 기타도 쳐 주셨어요. 감사합니다,5,2022.09.07.,16997301_2
FD6,16997301,셀리의기타,5274277,959125723,전설들의 음악. 거칠어지고 메말라가는 삶의 백경.,5,2022.04.01.,16997301_3
FD6,563943296,하울링,10296704,1995964248,여기 사장님이랑 직원들 친절해요. 시샤도 홍대에서 젤 괜찮아요. 작년에 한창 많이 갔었는데..이제 멀리 이사해서 못 가는중요ㅠㅠ 작년 마지막으로 그룹으로 데려갔을 때 시샤 하나 서비스로 해주셔서 넘 감사해요 :)) 강추!!,5,2024.06.07.,563943296_1
FD6,563943296,하울링,8887080,1070487082,사장님 완전 웃김^ㅇ^ㅋㅋㅋㅋㅋ 사장님 저 작년에 외국인 친구랑 갔던 애에요ㅋㅋㅋㅋㅋㅋ 나중에 친구 또 한국 오면 갈게용ㅎㅎ 외국인 친구 귀국 한다고 말했는데 레몬드랍 공짜로 주시는 사장님이 있다?ㅎ 여기요ㅋ,5,2023.11.03.,563943296_2
FD6,563943296,하울링,8375262,298985674,,5,2023.08.22.,563943296_3
FD6,500469925,밤낮 cafe&pub,5189168,1232033862,닭껍질 튀김 진짜 진짜 맛있어요 양도 풍족해요 그리고 사장님 왕~~~~~친절하시고 매장 분위기 자체가 너무 좋았습니다 ☺️☺️☺️ 재방문 의사 100입니다!,5,2022.03.14.,500469925_1
FD6,500469925,밤낮 cafe&pub,4744351,948782099,가성비 너무 좋아써용!!! 장소분위기 안주 모두 구욷~~~~,5,2021.12.15.,500469925_2
FD6,500469925,밤낮 cafe&pub,4557764,1272058820,"밀크티 진짜 맛있어요
아인슈페너도 크림 꾸덕하고 꼬소하고 크림만 퍼먹고 싶어요 ",5,2021.11.06.,500469925_3
FD6,20260941,Fee5,10036140,295300957,,5,2024.05.02.,20260941_1
FD6,20260941,Fee5,6970075,2625524372,"🍻 아그와 세트(with 핫식스 5캔) + 프링글스
👥️ 3인

✔️ 지하에 위치해서 그런지 사람이 적은데 오히려 그게 내겐 더 좋았음. 친한 사람들끼리 소규모로 술토크하는 걸 좋아하는 사람들에게 딱 맞는 장소
✔️ 아그와밤을 마셨는데 맛이 깔끔해서 좋았음. 마시던 술이 남으면 2달간 킵해둘 수 있다는 것도 마음에 들더라
✔️ 양주가 저렴한 대신 입장료가 인당 현금 5,000원, 카드 6,000원씩 있음",4,2023.02.06.,20260941_2
FD6,20260941,Fee5,6710926,706253266,"입장료 6000원이 있는 대신 칵테일이 5~6천원대로 매우 저렴합니다
감자튀김도 치즈도 너무 맛있고 가성비 미쳤어요!!!또 방문하고 싶어요",5,2022.12.17.,20260941_3
FD6,1056796885,XOXO,9688575,2106841385,"인테리어는 괜찮았는데 화장실 더럽고 비누도 비치 안되어있어요
여러모로 위생 별로",2,2024.03.08.,1056796885_1
FD6,2003711915,달싸롱,1200293,1013398722,"직원들이 친절하고 음악도 잘나와서 분위기가 괜찮았어요! 근데 부대찌개... 너무 맛이 없었어요 ㅠㅠ 짜고 라면스프맛나고... 술도 보관이 잘못된건지, 이유는 모르겠지만 맛이 없더라구요 ㅠㅜ 맛 때문에 다시 갈 것 같지는 않네요..☆",2,2019.10.28.,2003711915_1
FD6,359607153,도깨비파티하우스,10565115,256253697,,5,2024.07.17.,359607153_1
FD6,359607153,도깨비파티하우스,8478930,1096219899,,5,2023.09.04.,359607153_2
FD6,359607153,도깨비파티하우스,7806124,474799634,where legends are made,5,2023.06.05.,359607153_3
FD6,1166382519,골목포차,10882336,1288289799,"사장님은 친절하신데 알바생으로 보이시는 분들이 너무 .. 불친절하셔서 다신 안 가고 싶어요 특히 앞머리 내리시고 계신 남자분 대답도 안 하시고, 주문하려고 불렀는데 들었으면서 모르는척 하고 가거나 표정이 너무 안 좋아요( 나뿐만이 아니라 일행들 모두가 느낌) 직원분 바로 앞에서 소주 한병이요라고 말했는데 대답은 당연히 안 하고 고개조차 끄덕 안 하길래 주문이 들어간 건가 만 건가 했는데 갖다주심..;; 손님들이 눈치보이게 만드는 곳 .. ^^ 같은 서비스직에 종사하는 사람으로서 피곤하고 힘든 거 알지만 참으로 심각하네요...안주는 종류 많고 맛있어요",2,2024.08.28.,1166382519_1
